countryCode,name,toponymName
IR,이스파한주,Isfahan Province
IR,호르모즈간주,Hormozgan Province
IR,케르만주,Kerman Province
IR,파르스주,Fars Province
IR,호라산에조누비 주,South Khorasan Province
IR,호라산에라자비주,Razavi Khorasan Province
IR,아르다빌주,Ardabil Province
IR,셈난주,Semnan Province
IR,일람주,Ilam Province
IR,마잔다란주,Mazandaran Province
IR,마르카지주,Markazi Province
IR,로레스탄주,Lorestan Province
IR,코르데스탄주,Kurdistan Province
IR,Khuzestan Province,Khuzestan Province
IR,케르만샤주,Kermanshah Province
IR,테헤란주,Tehran Province
IR,야즈드주,Yazd Province
IR,부셰르주,Bushehr Province
IR,동아제르바이잔주,East Azerbaijan Province
IR,서아제르바이잔주,West Azerbaijan Province
IR,호라산에쇼말리 주,North Khorasan Province
IR,골레스탄주,Golestan Province
IR,카즈빈주,Qazvin Province
IR,쿰주,Qom Province
IR,알보르즈주,Alborz Province
IR,하마단주,Hamadan Province
IR,코길루예부예르아마드주,Kohgiluyeh and Boyer-Ahmad Province
IR,잔잔주,Zanjan Province
IR,차하르마할에바흐티아리주,Chaharmahal and Bakhtiari Province
IR,길란주,Gilan Province
AL,Qarku i Beratit,Qarku i Beratit
AL,Qarku i Dibrës,Qarku i Dibrës
AL,Qarku i Elbasanit,Qarku i Elbasanit
AL,Qarku i Gjirokastrës,Qarku i Gjirokastrës
AL,Qarku i Korçës,Qarku i Korçës
AL,Qarku i Kukësit,Qarku i Kukësit
AL,Qarku i Durrësit,Qarku i Durrësit
AL,Qarku i Fierit,Qarku i Fierit
AL,Qarku i Lezhës,Qarku i Lezhës
AL,Qarku i Shkodrës,Qarku i Shkodrës
AL,Tirana,Tirana
AL,Qarku i Vlorës,Qarku i Vlorës
BR,Ceará,Ceará
BR,피아우이주,Piauí
BR,페르남부쿠주,Pernambuco
BR,호라이마주,Roraima
BR,Acre,Acre
BR,산타카타리나주,Santa Catarina
BR,Rio Grande do Sul,Rio Grande do Sul
BR,Bahia,Bahia
BR,토칸칭스주,Tocantins
BR,파라나주,Paraná
BR,미나스제라이스주,Minas Gerais
BR,마투그로수두술 주,Mato Grosso do Sul
BR,마투그로수주,Mato Grosso
BR,이스피리투산투주,Espírito Santo
BR,Amapá,Amapá
BR,상파울루주,São Paulo
BR,혼도니아주,Rondônia
BR,히우그란지두노르치주,Rio Grande do Norte
BR,리우데자네이루주,Rio de Janeiro
BR,알라고아스주,Alagoas
BR,세르지피주,Sergipe
BR,연방구,Federal District
BR,Paraíba,Paraíba
BR,파라 주,Pará
BR,마라냥주,Maranhão
BR,아마조나스 주,Amazonas
BR,고이아스주,Goiás
RS,Central Serbia,Central Serbia
RS,보이보디나,Autonomna Pokrajina Vojvodina
BZ,코로살구,Corozal District
BZ,카요구,Cayo District
BZ,벨리즈구,Belize District
BZ,털리도구,Toledo District
BZ,스탠크리크구,Stann Creek District
BZ,오렌지워크구,Orange Walk District
MM,카친 주,Kachin State
MM,샨주,Shan State
MM,사가잉 구,Sagaing Region
MM,만달레이 구,Mandalay Region
MM,Magway Region,Magway Region
MM,Mon State,Mon State
MM,타닌타리 구,Tanintharyi Region
MM,Rakhine State,Rakhine State
MM,바고 구,Bago Region
MM,카인 주,Kayin State
MM,Ayeyarwady Region,Ayeyarwady Region
MM,양곤 구,Yangon Region
MM,친주,Chin State
MM,카야 주,Kayah State
MM,Nay Pyi Taw,Nay Pyi Taw
BT,Bumthang Dzongkhag,Bumthang Dzongkhag
BT,Chhukha Dzongkhag,Chhukha Dzongkhag
BT,Dagana Dzongkhag,Dagana Dzongkhag
BT,Tsirang Dzongkhag,Tsirang Dzongkhag
BT,Sarpang Dzongkhag,Sarpang Dzongkhag
BT,Haa Dzongkhag,Haa Dzongkhag
BT,Lhuentse Dzongkhag,Lhuentse Dzongkhag
BT,Mongar Dzongkhag,Mongar Dzongkhag
BT,Paro Dzongkhag,Paro Dzongkhag
BT,Pemagatshel Dzongkhag,Pemagatshel Dzongkhag
BT,Punakha Dzongkhag,Punakha Dzongkhag
BT,Samtse Dzongkhag,Samtse Dzongkhag
BT,Samdrup Jongkhar Dzongkhag,Samdrup Jongkhar Dzongkhag
BT,Zhemgang Dzongkhag,Zhemgang Dzongkhag
BT,Trashigang Dzongkhag,Trashigang Dzongkhag
BT,Thimphu Dzongkhag,Thimphu Dzongkhag
BT,Trongsa Dzongkhag,Trongsa Dzongkhag
BT,Wangdue Phodrang Dzongkhag,Wangdue Phodrang Dzongkhag
BT,Gasa,Gasa
BT,Trashi Yangste,Trashi Yangste
VE,Dependencias Federales,Dependencias Federales
VE,Estado Amazonas,Estado Amazonas
VE,Estado Guárico,Estado Guárico
VE,Estado Falcón,Estado Falcón
VE,Estado Monagas,Estado Monagas
VE,Estado Zulia,Estado Zulia
VE,델타아마쿠로 주,Delta Amacuro
VE,Estado Barinas,Estado Barinas
VE,Estado Apure,Estado Apure
VE,Estado Anzoátegui,Estado Anzoátegui
VE,수도 지구,Distrito Capital
VE,Estado La Guaira,Estado La Guaira
VE,Estado Nueva Esparta,Estado Nueva Esparta
VE,Miranda,Miranda
VE,Estado Mérida,Estado Mérida
VE,Estado Lara,Estado Lara
VE,Estado Yaracuy,Estado Yaracuy
VE,Estado Trujillo,Estado Trujillo
VE,Estado Táchira,Estado Táchira
VE,Estado Sucre,Estado Sucre
VE,Estado Portuguesa,Estado Portuguesa
VE,Estado Cojedes,Estado Cojedes
VE,Estado Carabobo,Estado Carabobo
VE,Estado Aragua,Estado Aragua
VE,Estado Bolívar,Estado Bolívar
LR,바르폴루주,Gbarpolu County
LR,리버지주,River Gee County
LR,그랜드크루주,Grand Kru County
LR,마르지비주,Margibi County
LR,리버세스주,River Cess County
LR,시노에주,Sinoe County
LR,님바주,Nimba County
LR,몽세라도주,Montserrado County
LR,메릴랜드주,Maryland County
LR,로파주,Lofa County
LR,그랜드게데주,Grand Gedeh County
LR,그랜드케이프마운트주,Grand Cape Mount County
LR,그랜드바사주,Grand Bassa County
LR,봉주,Bong County
LR,보미주,Bomi County
JM,웨스트모얼랜드구,Westmoreland
JM,트렐로니구,Trelawny
JM,세인트토머스구,Saint Thomas
JM,세인트메리구,Saint Mary
JM,세인트제임스구,Saint James
JM,세인트엘리자베스구,Saint Elizabeth
JM,세인트캐서린구,Saint Catherine
JM,세인트앤구,Parish of Saint Ann
JM,세인트앤드루구,Saint Andrew
JM,포틀랜드구,Portland
JM,맨체스터구,Manchester
JM,킹스턴구,Kingston
JM,해노버구,Parish of Hanover
JM,클래런던구,Clarendon
PL,Masovian Voivodeship,Masovian Voivodeship
PL,비엘코폴스카주,Greater Poland Voivodeship
PL,서포모제주,West Pomeranian Voivodeship
PL,루블린주,Lublin Voivodeship
PL,마워폴스카주,Lesser Poland Voivodeship
PL,포드카르파츠키에주,Podkarpackie Voivodeship
PL,Podlaskie Voivodeship,Podlaskie Voivodeship
PL,바르미아마주리주,Warmian-Masurian Voivodeship
PL,돌니실롱스크주,Lower Silesian Voivodeship
PL,루부시주,Lubusz Voivodeship
PL,Opole Voivodeship,Opole Voivodeship
PL,Pomeranian Voivodeship,Pomeranian Voivodeship
PL,Silesian Voivodeship,Silesian Voivodeship
PL,Kuyavian-Pomeranian Voivodeship,Kuyavian-Pomeranian Voivodeship
PL,Świętokrzyskie Voivodeship,Świętokrzyskie Voivodeship
PL,우치주,Łódź Voivodeship
KY,West Bay,West Bay
KY,Bodden Town,Bodden Town
KY,North Side,North Side
KY,East End,East End
KY,Sister Island,Sister Island
KY,George Town,George Town
BN,Tutong,Tutong
BN,Temburong,Temburong
BN,브루네이무아라구,Daerah Brunei dan Muara
BN,Belait,Belait
KM,모엘리섬,Mohéli
KM,그랑드코모르 섬,Grande Comore
KM,Ndzuwani,Ndzuwani
GU,Piti Municipality,Piti Municipality
GU,Santa Rita Municipality,Santa Rita Municipality
GU,Sinajana Municipality,Sinajana Municipality
GU,Talofofo Municipality,Talofofo Municipality
GU,Tamuning-Tumon-Harmon Municipality,Tamuning-Tumon-Harmon Municipality
GU,Umatac Municipality,Umatac Municipality
GU,Yigo Municipality,Yigo Municipality
GU,Yona Municipality,Yona Municipality
GU,Merizo Municipality,Merizo Municipality
GU,Mangilao Municipality,Mangilao Municipality
GU,Agana Heights Municipality,Agana Heights Municipality
GU,Chalan Pago-Ordot Municipality,Chalan Pago-Ordot Municipality
GU,Asan-Maina Municipality,Asan-Maina Municipality
GU,Agat Municipality,Agat Municipality
GU,Dededo Municipality,Dededo Municipality
GU,Barrigada Municipality,Barrigada Municipality
GU,Hagåtña Municipality,Hagåtña Municipality
GU,Inarajan Municipality,Inarajan Municipality
GU,Mongmong-Toto-Maite Municipality,Mongmong-Toto-Maite Municipality
TO,에우아 섬,Eua
TO,니우아 제도,Niuas
TO,Vava‘u,Vava‘u
TO,Tongatapu,Tongatapu
TO,Ha‘apai,Ha‘apai
KI,Line Islands,Line Islands
KI,Gilbert Islands,Gilbert Islands
KI,피닉스 제도,Phoenix Islands
GH,아샨티 주,Ashanti Region
GH,북부 주,Northern Region
GH,Bono East,Bono East
GH,Savannah,Savannah
GH,중앙 주,Central Region
GH,서부 주,Western Region
GH,볼타 주,Volta Region
GH,북서부 주,Upper West Region
GH,북동부 주,Upper East Region
GH,그레이터아크라 주,Greater Accra Region
GH,동부 주,Eastern Region
GH,Bono,Bono
GH,Oti,Oti
GH,North East,North East
GH,Ahafo,Ahafo
GH,Western North,Western North
TD,보르쿠주,Borkou Region
TD,티베스티주,Tibesti Region
TD,바타주,Batha Region
TD,Ennedi-Ouest,Ennedi-Ouest
TD,하제르라미주,Hadjer-Lamis
TD,Province du Barh-El-Gazel,Province du Barh-El-Gazel
TD,실라주,Sila
TD,살라마트주,Salamat Region
TD,와다이주,Ouaddai Region
TD,와디피라주,Wadi Fira Region
TD,무아얭샤리주,Moyen-Chari Region
TD,로곤오리앙탈주,Logone Oriental Region
TD,라크주,Lac Region
TD,카넴주,Kanem Region
TD,게라주,Guera Region
TD,샤리바기르미주,Chari-Baguirmi Region
TD,Ennedi-Est,Ennedi-Est
TD,망둘주,Mandoul
TD,마요케비우에스트주,Mayo-Kebbi West Region
TD,Ville de N'Djamena,Ville de N'Djamena
TD,탕질레주,Tandjile Region
TD,마요케비에스트주,Mayo-Kebbi East Region
TD,로곤옥시당탈주,Logone Occidental Region
ZW,북마타벨랜드주,Matabeleland North Province
ZW,마니칼랜드주,Manicaland Province
ZW,미들랜즈주,Midlands Province
ZW,남마타벨랜드주,Matabeleland South Province
ZW,마스빙고주,Masvingo Province
ZW,서마쇼날랜드주,Mashonaland West Province
ZW,동마쇼날랜드주,Mashonaland East Province
ZW,중앙마쇼날랜드주,Mashonaland Central Province
ZW,Bulawayo Province,Bulawayo Province
ZW,하라레주,Harare Province
MN,고비알타이주,Govĭ-Altay Aymag
MN,Dzavhan Aymag,Dzavhan Aymag
MN,Bayanhongor Aymag,Bayanhongor Aymag
MN,으므느고비 주,Ömnögovi Province
MN,Hövsgöl Aymag,Hövsgöl Aymag
MN,더르너고비주,East Gobi Aymag
MN,더르너드주,Dornod Aymag
MN,Central Aymag,Central Aymag
MN,오브스주,Uvs Aymag
MN,Hovd,Hovd
MN,Bayan-Ölgiy Aymag,Bayan-Ölgiy Aymag
MN,Sühbaatar Aymag,Sühbaatar Aymag
MN,셀렝게주,Selenge Aymag
MN,South Khangay,South Khangay
MN,Hentiy Aymag,Hentiy Aymag
MN,Dundgovĭ Aymag,Dundgovĭ Aymag
MN,볼간주,Bulgan
MN,아르항가이주,Arhangay Aymag
MN,Ulaanbaatar Hot,Ulaanbaatar Hot
MN,Darhan-Uul Aymag,Darhan-Uul Aymag
MN,Orhon Aymag,Orhon Aymag
MN,Govĭ-Sumber,Govĭ-Sumber
PT,아조레스,Azores
PT,비제우현,Distrito de Viseu
PT,빌라헤알현,Distrito de Vila Real
PT,비아나두카스텔루현,Distrito de Viana do Castelo
PT,마데이라 제도,Madeira
PT,포르투현,Distrito do Porto
PT,구아르다현,Distrito da Guarda
PT,코임브라현,Distrito de Coimbra
PT,브라간사현,Distrito de Bragança
PT,브라가현,Distrito de Braga
PT,Distrito de Aveiro,Distrito de Aveiro
PT,세투발현,Distrito de Setúbal
PT,산타렝현,Distrito de Santarém
PT,포르탈레그르현,Distrito de Portalegre
PT,리스보아현,Distrito de Lisboa
PT,레이리아현,Distrito de Leiria
PT,파루현,Distrito de Faro
PT,에보라현,Distrito de Évora
PT,카스텔루브랑쿠현,Distrito de Castelo Branco
PT,베자현,Distrito de Beja
AS,Rose Atoll,Rose Atoll
AS,Western District,Western District
AS,Swains Island,Swains Island
AS,Eastern District,Eastern District
AS,Manu'a District,Manu'a District
CG,퀴베트우에스트주,Cuvette-Ouest
CG,상가주,Sangha
CG,풀주,Pool
CG,플라토주,Plateaux
CG,니아리주,Région du Niari
CG,리쿠알라주,Likouala
CG,레쿠무주,Lékoumou
CG,퀴베트주,Cuvette
CG,Pointe-Noire,Pointe-Noire
CG,쿠일루주,Région du Kouilou
CG,부엔자주,Région de la Bouenza
CG,Brazzaville department,Brazzaville department
BE,브뤼셀,Bruxelles-Capitale
BE,왈롱,Wallonia
BE,플라망 지역,Flanders
IL,예루살렘구,Jerusalem
IL,텔아비브구,Tel Aviv District
IL,하이파구,Haifa
IL,북부구,Northern District
IL,중부구,Central District
IL,남부구,Southern District
SY,쿠네이트라주,Quneitra Governorate
IL,Judea and Samaria Area,Judea and Samaria Area
PS,가자 지구,Gaza Strip
NZ,노스랜드 지방,Northland
NZ,Manawatu-Wanganui,Manawatu-Wanganui
NZ,와이카토 지방,Waikato
NZ,사우스랜드 지방,Southland
NZ,캔터베리 지방,Canterbury
NZ,오타고 지방,Otago
NZ,웨스트코스트 지방,West Coast
NZ,Chatham Islands,Chatham Islands
NZ,말버러 지방,Marlborough
NZ,호크스베이 지방,Hawke's Bay
NZ,기즈번 지방,Gisborne
NZ,웰링턴 지방,Wellington
NZ,태즈먼 지방,Tasman
NZ,타라나키 지방,Taranaki
NZ,베이오브플렌티 지방,Bay of Plenty
NZ,오클랜드 지방,Auckland
NZ,넬슨 지방,Nelson
TK,Fakaofo,Fakaofo
NI,북아틀란티코 자치구,Costa Caribe Norte
NI,남아틀란티코 자치구,Costa Caribe Sur
NI,리바스주,Departamento de Rivas
NI,리오산후안주,Departamento de Río San Juan
NI,누에바세고비아주,Departamento de Nueva Segovia
NI,마타갈파주,Departamento de Matagalpa
NI,마사야주,Departamento de Masaya
NI,Departamento de Managua,Departamento de Managua
NI,마드리스주,Departamento de Madriz
NI,레온주,Departamento de León
NI,히노테가주,Departamento de Jinotega
NI,그라나다주,Departamento de Granada
NI,에스텔리주,Departamento de Estelí
NI,촌탈레스주,Departamento de Chontales
NI,치난데가주,Departamento de Chinandega
NI,카라소주,Departamento de Carazo
NI,보아코주,Departamento de Boaco
AI,Blowing Point,Blowing Point
AI,Sandy Ground,Sandy Ground
AI,Sandy Hill,Sandy Hill
AI,The Valley,The Valley
AI,East End,East End
AI,North Hill,North Hill
AI,West End,West End
AI,South Hill,South Hill
AI,The Quarter,The Quarter
AI,North Side,North Side
AI,Island Harbour,Island Harbour
AI,George Hill,George Hill
AI,Stoney Ground,Stoney Ground
AI,The Farrington,The Farrington
